kegglevel2	SRR5367473	SRR5367482	SRR5367490	SRR5367491	SRR5367527.R1	SRR5367535.R1	SRR5367537.R1	SRR5367522.R1	SRR5367525.R1	SRR5367532.R1	SRR5367463	SRR5367536.R1	SRR5367465	SRR5367468	SRR5367467	SRR5367469	SRR5367466	SRR5367471	SRR5367477	SRR5367475	SRR5367470	SRR5367479	SRR5367480	SRR5367478	SRR5367487	SRR5367497	SRR5367508.R1	SRR5367526.R1	SRR5367524.R1	SRR5367534.R1	SRR5367539.R1	SRR5367492	SRR5367472	SRR5367500	SRR5367495	SRR5367506.R1	SRR5367514.R1	SRR5367540.R1	SRR5367543.R1	SRR5367519.R1	SRR5367513.R1	SRR5367531.R1	SRR5367464	SRR5367462	SRR5367518.R1	SRR5367517.R1	SRR5367520.R1	SRR5367530.R1	SRR5367533.R1	SRR5367516.R1	SRR5367529.R1	SRR5367496	SRR5367515.R1	SRR5367538.R1	SRR5367510.R1	SRR5367505.R1	SRR5367512.R1	SRR5367542.R1	SRR5367494	SRR5367498	SRR5367504.R1	SRR5367528.R1	SRR5367502.R1	SRR5367503.R1	SRR5367485	SRR5367523.R1	SRR5367489	SRR5367486	SRR5367474	SRR5367476	SRR5367483	SRR5367488	SRR5367493	SRR5367509.R1	SRR5367507.R1	SRR5367521.R1	SRR5367541.R1	SRR5367499	SRR5367484	SRR5367481	SRR5367511.R1	SRR5367501	SRR5367544.R1
Human_Diseases;Metabolic_Diseases	0.00110985017485	0.00121829874254	0.00111800658618	0.000984111866539	0.00100546509822	0.00111823206145	0.00113080902744	0.00116154282244	0.000961577434237	0.000949446608263	0.00106410624848	0.00103247640441	0.000970853717357	0.00111983528417	0.00116282021438	0.0010315423327	0.000951333231421	0.00111865589192	0.00106686481132	0.00105585522345	0.00111934465691	0.00113450389106	0.00105407767235	0.00119697699896	0.00111377619298	0.00108216548837	0.00100744316768	0.000995237491625	0.000989605340411	0.00122354600978	0.00107374299736	0.000997487279078	0.000995008023575	0.00113630122966	0.00105226164602	0.000941196720285	0.000950230162051	0.00100019909814	0.00124539340477	0.000992034827164	0.00101949639785	0.000949331186298	0.000982206943448	0.00102259666599	0.00100175599356	0.00106936268276	0.0010036396902	0.000898477251281	0.000965715571591	0.00120533457755	0.00123240067856	0.00107166501159	0.00100022882294	0.00109633619608	0.000919686275553	0.00104556899114	0.000959881875515	0.000989427950197	0.00104477649606	0.00100789700798	0.0010846814087	0.00102788454431	0.0011070898031	0.0010184114675	0.00112760454141	0.00115984283391	0.00108133634523	0.00109332250626	0.00112461175972	0.00111370119346	0.00117542051823	0.00112134646152	0.00123464070113	0.00101033843083	0.00103278574482	0.000968627571953	0.00109375892248	0.00115135893009	0.00109121754826	0.000998625687368	0.00102742618358	0.00115763583754	0.00106363373088
Human_Diseases;Neurodegenerative_Diseases	0.000717376051303	0.000619606871205	0.000773722220509	0.000886412397868	0.000981458206826	0.000765003434709	0.00077920738945	0.000991542680146	0.000647108069843	0.000830944249637	0.000684068302591	0.000742024679726	0.00102115344863	0.000857787373292	0.000885752508867	0.000775698060211	0.00088172348278	0.000904298066477	0.000697463532886	0.000743437787467	0.00101810147159	0.000795568060177	0.00084739577581	0.000817108920076	0.000783847608623	0.000692508752809	0.000743361578826	0.000846024301469	0.000673567855738	0.000842417621977	0.000724615783251	0.00116882332014	0.00080749891275	0.000723917742974	0.000798408641921	0.000841835138011	0.00392213451854	0.000721058125895	0.00106898461382	0.00069924008206	0.000737802552686	0.00150268074439	0.000757054890257	0.000683173709745	0.000781982994973	0.000754664521831	0.000688624093779	0.00180509556497	0.000877992593129	0.000954973972929	0.000816913627202	0.000743604293753	0.000854441351919	0.000677869858109	0.00100616672099	0.000853334333579	0.00173308659833	0.000682146149448	0.000830269244455	0.000626325853245	0.000812758502357	0.00106792199473	0.000744769503903	0.000838489238671	0.000855296900194	0.00100504154353	0.000767763844564	0.00100663512307	0.000688474235176	0.000761627912944	0.000672134227051	0.00158088002086	0.000917688162928	0.00080856003269	0.000831817649399	0.00132998999643	0.000764940979062	0.000702613363559	0.000907946804406	0.000693662942047	0.00167296415024	0.000745595963163	0.000993426883957
Metabolism;Amino_Acid_Metabolism	0.0945668251991	0.101293958755	0.10061398602	0.0975202451416	0.0967830765537	0.100221304565	0.0994874018225	0.10224197985	0.0946741468446	0.0977751539103	0.0987678807854	0.100001372782	0.094133535451	0.0970939144859	0.0974154929996	0.0973609935467	0.0937684261099	0.0991869768786	0.0992756661015	0.0946509120853	0.0976940042166	0.0985215693548	0.0979924083156	0.0995145660385	0.0998600475724	0.0987379558453	0.0988120261632	0.0945388696739	0.0970781400952	0.101818120869	0.0970329330479	0.097721978302	0.0963046793201	0.0926834382598	0.0984806351784	0.0988765099831	0.0953621264376	0.0969338886557	0.0874250372345	0.0992689762778	0.0981291237522	0.0961020329741	0.0947807034113	0.0975967741836	0.0981385007977	0.0991979016049	0.099403171451	0.0970644069051	0.0978172234533	0.100769195024	0.0924701232471	0.0988266657209	0.0972579912135	0.0979102908512	0.0955633868403	0.0922126209086	0.0982626378927	0.097001863139	0.0971799867258	0.0985532961641	0.0921086166449	0.100544047355	0.0919689692793	0.0920220417643	0.100422482722	0.0998546112504	0.100106328901	0.096044313175	0.0926324949455	0.0933774297419	0.100366253433	0.0999295193927	0.0965295539814	0.0983268303796	0.100056544574	0.093935721557	0.0983115449611	0.0921097678005	0.096649255946	0.0995536454364	0.0983641230708	0.091987613412	0.0969179194201
Metabolism;Biosynthesis_of_Other_Secondary_Metabolites	0.00890657079437	0.00995397131403	0.0106074820554	0.0101063953684	0.00953991498736	0.0100061928849	0.0102731125205	0.0104104492422	0.00901059552112	0.0100684172654	0.0100887406701	0.0102438421706	0.00861779094605	0.00955054910655	0.0091178499114	0.00976358900523	0.00877560546832	0.0113256225981	0.0101391906137	0.00898971529515	0.0108030528465	0.0107237807063	0.0110503767746	0.0105475294081	0.010661040066	0.00903299543793	0.00965358676176	0.00973724716151	0.00965746930737	0.0101184850183	0.00951709212393	0.00907520281514	0.0090409634823	0.0100260111134	0.00973580862759	0.00910918820805	0.00885510613429	0.00960648521831	0.00785238533648	0.00949399802877	0.0105514070504	0.00955113542791	0.00933398813796	0.00970353970538	0.00987372179367	0.00979918132648	0.00951599113672	0.00946139471201	0.00939780082307	0.012160507701	0.00898253478034	0.00955395564383	0.00936272493264	0.00962928671443	0.00874782967344	0.0092478936239	0.00961026025806	0.0107213148549	0.00928942580194	0.00903556707107	0.00938284537721	0.00946269741543	0.00935994106256	0.00901849411121	0.0102214990204	0.0118107939284	0.0103418767427	0.010087580794	0.00955037336487	0.00936124874131	0.00996908616891	0.00987785710762	0.014706966322	0.00990811489074	0.0099187862954	0.00868151190513	0.0103765906725	0.0099703680451	0.010045422561	0.0102470877189	0.0106649628577	0.0100505412496	0.0102703841192
Metabolism;Carbohydrate_Metabolism	0.0985961644911	0.118796153522	0.11151216447	0.114298026083	0.109057658904	0.114736854431	0.115182581708	0.111848860138	0.105547798645	0.110099399207	0.113624830883	0.114234229808	0.105023771791	0.111085723875	0.114421401077	0.107241617698	0.107201742701	0.113544341338	0.108689833833	0.0991636083828	0.110035143534	0.112216811664	0.115141838681	0.118195137447	0.113385694354	0.109654613671	0.106844039594	0.108616337396	0.108160198502	0.119860141185	0.111141401665	0.110493678323	0.108061500569	0.0999056410666	0.11289771157	0.105313888715	0.105732405951	0.106043301155	0.117471579315	0.105734218139	0.113102501261	0.109662024923	0.108157606437	0.111411721282	0.110468423147	0.109587523898	0.10615269562	0.107563417026	0.107233331681	0.120718383202	0.11366066589	0.110347803471	0.110131024905	0.112281245867	0.10807893669	0.0977742977574	0.10930248383	0.10976037854	0.110312877754	0.108880808249	0.0950495983368	0.10839446744	0.095288225798	0.098352032906	0.113595826092	0.11832652804	0.111590451755	0.109437513877	0.0962555516672	0.0951726955367	0.115266133665	0.105179619828	0.125664310407	0.106951952875	0.107247397077	0.103948986202	0.115156561895	0.0968268632158	0.108720744987	0.108731383269	0.112485908692	0.0978231137057	0.117494668668
Metabolism;Energy_Metabolism	0.0625579686132	0.0546393914153	0.057701766054	0.061624425126	0.0586050583932	0.0579574668499	0.056771768239	0.0594948075067	0.0584968923439	0.059165514957	0.0595182856163	0.0591011458393	0.0572183559567	0.0561724869057	0.0532688318275	0.0602907915114	0.0566411794894	0.0603643929371	0.056323890193	0.0596582307531	0.0585388097527	0.0575974887462	0.0599920039941	0.0568696937744	0.0589382142811	0.0576981317696	0.0583109004452	0.0578179381779	0.0602262330476	0.0538141623811	0.0550765861659	0.0573508457459	0.0582705732274	0.0632364614901	0.0580088234391	0.0591490893159	0.0636769650356	0.0566407300983	0.0502966915014	0.0585583069272	0.05936472847	0.0601935991509	0.0594771636886	0.058934088266	0.0591320791913	0.0582092299748	0.0583616794868	0.0615412511333	0.0596081452693	0.062381517318	0.0548857691818	0.0585674090888	0.0574675195022	0.054520918756	0.058737684852	0.0603176091635	0.0622104622307	0.0595625901911	0.0583384015929	0.0591051825032	0.0610341499048	0.0621920196122	0.0629873711247	0.058281028191	0.0591866930857	0.0618816213529	0.0594238688079	0.0587572390599	0.0637799208514	0.0631668734969	0.0556242650229	0.0582296681068	0.060630072162	0.0589858285028	0.0592802369283	0.0589267535993	0.0587234961129	0.0647815841561	0.0584700928207	0.0586275318556	0.0609133737988	0.0650145829799	0.0592712529289
Metabolism;Enzyme_Families	0.0236937739164	0.0218070246164	0.0223263639607	0.0221111367042	0.0217255306229	0.0214226982244	0.0216420060856	0.0218843354979	0.0217885340277	0.0216323914062	0.022163813004	0.0217369157639	0.0215648039689	0.0216867236589	0.0217025567462	0.0222530082115	0.0215244261973	0.0216509086774	0.0219891808354	0.0227148689486	0.0218272208098	0.0221552296309	0.0220981700256	0.0219441756983	0.0219163791371	0.021326954794	0.021740657271	0.0219705557467	0.0224186065167	0.0219852052227	0.0214568570707	0.021791452263	0.021861747718	0.024634171913	0.0216539342098	0.0217719221381	0.0202780703906	0.0214319730087	0.0207969289073	0.02175477798	0.0215949131767	0.0212995663233	0.022117033735	0.0218083886312	0.0215881337184	0.0216675794441	0.0218236504889	0.0212859178123	0.0215119627444	0.0223399422843	0.0211195372416	0.0214539887454	0.0216380299929	0.021617720168	0.0215145054316	0.0235238957057	0.0212956478329	0.0218636835698	0.0218412545394	0.0213570961583	0.0238168343357	0.0221907568926	0.0243579885587	0.0233210199955	0.0219432729312	0.0214761508776	0.0223689236868	0.0223564992096	0.0246853838893	0.0244439449041	0.0216798577985	0.0221915240022	0.0211833017609	0.0216994948308	0.0217063380462	0.0219549707164	0.0219925237844	0.0252456249941	0.0223304472395	0.0219211068733	0.021244735267	0.0255141553587	0.0225925633397
Metabolism;Glycan_Biosynthesis_and_Metabolism	0.0283627349522	0.0220679392398	0.0231228427171	0.0253966857235	0.0206198014489	0.0222488498928	0.0231561402071	0.0277160143879	0.017757735597	0.02177944855	0.0248016382893	0.0226263338562	0.0212698959554	0.0213698135006	0.0202718504072	0.0224278804935	0.020303525802	0.02830445265	0.0194690903348	0.0274493430556	0.0269622751693	0.0256503657155	0.0268195595996	0.0265599654072	0.0265881108845	0.01710631649	0.020357319246	0.0229715879253	0.0218190343084	0.0224822024703	0.01987067505	0.023802625865	0.0204578488592	0.0327240775041	0.0219412248407	0.0243514114039	0.0288626098501	0.0194598252241	0.0175294168241	0.0195934904537	0.0258417766507	0.021635528555	0.0211076272147	0.0223889317203	0.0222503732855	0.022044911705	0.0196954051195	0.0228364201528	0.019011476454	0.037088457902	0.0178617250657	0.0201807585	0.0192439461753	0.0193058931919	0.0240299222341	0.0304846657696	0.0248726229525	0.0234822612829	0.0199586379547	0.0160790107934	0.032590612539	0.0235166124621	0.0321478749914	0.0275900837887	0.025305423645	0.0328186514552	0.0240044637083	0.0282176277909	0.032845309289	0.0322224035622	0.0216624843775	0.0254103733358	0.0384249670148	0.0240991390065	0.0213454278866	0.0273568982765	0.028778472716	0.0349368438018	0.0253300344599	0.0199595004948	0.0264589782287	0.0367315658323	0.0413737724772
Metabolism;Lipid_Metabolism	0.0262846585197	0.0308297555612	0.0292215943376	0.0292904301106	0.028169262706	0.0293283842295	0.0294109482934	0.0301072498695	0.0275160693845	0.0281228940846	0.0296031462799	0.0286904167549	0.0276655412389	0.0291705796358	0.0293302900893	0.028097280702	0.0278295680374	0.0297680786624	0.0284984871507	0.0263828810673	0.0291191599893	0.0287939024327	0.0295141748258	0.0309607582384	0.0298467791702	0.0291533646473	0.0290214428631	0.0279658837803	0.0278638563074	0.0293694766444	0.02893190862	0.0301956408373	0.0278789755712	0.0260460611386	0.0293684724123	0.0281443637729	0.0292291375056	0.0281064690752	0.0292057479426	0.0283355967138	0.0289445616823	0.0283986898205	0.0274806391901	0.029339374114	0.0284171598173	0.0286413517966	0.0285826251258	0.0277143967288	0.0282467990648	0.0309422947256	0.027235844089	0.0291891284816	0.0285464545438	0.029352506009	0.0282200661243	0.0261289097482	0.0284923531619	0.0285543558168	0.0287597443074	0.0285392499902	0.0251142377228	0.0281086000443	0.0252396346201	0.0267670902443	0.0294992565042	0.0304445130722	0.0292885739294	0.028494496678	0.0255254678354	0.0253061651829	0.0303432227913	0.029014046785	0.0327235068219	0.0284420754969	0.029389502925	0.0280417241395	0.0305173172221	0.0254362891902	0.0282211724788	0.0287309985295	0.0293796886877	0.0253214084146	0.0298712581945
Metabolism;Metabolism_of_Cofactors_and_Vitamins	0.0470172892257	0.0401740546289	0.0423587222866	0.0437544805882	0.0423707511333	0.0412236672287	0.041361438553	0.0437462040166	0.0428936213034	0.0429542495231	0.0434582439641	0.0432144480225	0.0427471921725	0.0408426841193	0.039703316117	0.0437384836056	0.0417433283833	0.0446978322969	0.0426157638418	0.0466630153682	0.0432794368611	0.0422753544487	0.0437668292349	0.0416139743139	0.0434208819853	0.0413450873352	0.0434863714235	0.042730746247	0.0438828766465	0.0402480322334	0.0404756102814	0.041897580922	0.0424321020437	0.0474051293316	0.0431522810944	0.0447103648995	0.0431860488607	0.0421832456225	0.0362313816319	0.0440341465451	0.0440625927877	0.0425230104851	0.0425741377356	0.0424958777731	0.0437034305762	0.0435765293223	0.0439736571358	0.0433289544286	0.0430071437017	0.045228022559	0.0399472169749	0.0421082186599	0.0411260117175	0.0400747082138	0.0424244792879	0.0468996300655	0.0444213339468	0.0434011233289	0.0425828439624	0.0423288338551	0.0483761887847	0.0452577179885	0.0489353821875	0.0452491492433	0.042758941321	0.0435077194503	0.0433677536177	0.0440106537025	0.0489886282333	0.0493200264004	0.0407971359915	0.0437163014597	0.0417262488299	0.0444519980762	0.0438532599939	0.0454100361803	0.0441450639344	0.0491228920282	0.0431341987411	0.0430071024069	0.0433817670408	0.0494944143782	0.0468130479425
Metabolism;Metabolism_of_Other_Amino_Acids	0.0147779466568	0.0135659917919	0.0155133507458	0.0150631876166	0.0141132277972	0.0141239409646	0.0143251231267	0.0155224358998	0.0133607550619	0.0147606823451	0.0145688451407	0.0148441061782	0.01432302074	0.0139014480406	0.0137043196098	0.0142891747934	0.0141710434365	0.015870162159	0.0149498870332	0.0152062437203	0.0149029968793	0.0159962813897	0.0153532355082	0.0147097723328	0.014873864668	0.0133732313539	0.0143255833815	0.0146504173985	0.014518360948	0.0143925156004	0.0134892982543	0.0154302123383	0.0145452631872	0.0156575919001	0.0140417560896	0.0149668273143	0.0148097375142	0.0140465082491	0.0154309421019	0.0140875366395	0.0151796300052	0.0142802247068	0.0139949378565	0.0143893076204	0.0145919049062	0.0143241131355	0.014015673916	0.0146650137843	0.0139449023414	0.0166176851317	0.0151578956249	0.0140191280087	0.0136754986407	0.0135015256348	0.0147474105759	0.0156694689166	0.0148257790309	0.0153315142769	0.0139290914735	0.0134558274579	0.0159611722185	0.0151626444428	0.0158283648485	0.0154552333695	0.0148809853256	0.0161903480229	0.0148943177956	0.0155648081069	0.0157019893063	0.0156000283301	0.0138629041628	0.0148685889078	0.0174674018	0.0150639507342	0.0146284557742	0.0149515906557	0.0152197526712	0.0159757635258	0.0148306384968	0.0148735819091	0.0154914423991	0.0161214929001	0.0170892241266
Metabolism;Metabolism_of_Terpenoids_and_Polyketides	0.0183250241131	0.0164590591492	0.0160015151448	0.0160576517447	0.0157873554291	0.016347394825	0.0162899946863	0.0166982078091	0.0155816075953	0.015946419801	0.0166384232117	0.0162768568499	0.0155446840763	0.0162205075081	0.0163437540676	0.016629197275	0.0155550490271	0.0166853365418	0.0154364155462	0.0173950942749	0.0165212679535	0.0162517868623	0.0161295843821	0.0166888306706	0.016834908867	0.0159416865192	0.0157740989901	0.0156000217301	0.0163156944768	0.0165524860429	0.0159010407592	0.0166276955053	0.0162691372706	0.0188687911572	0.0161285369673	0.0158516930588	0.0167368937503	0.0154375047084	0.0173679281797	0.0158584311724	0.0162953314263	0.015851708174	0.0161648596577	0.0159955386593	0.0159908586115	0.0164979747035	0.0159000972138	0.016073417581	0.0157504700807	0.0176684410026	0.0166335425298	0.0159437508867	0.0156715192766	0.0156867864978	0.0159190543031	0.0178581308227	0.0162270620449	0.0151846802519	0.0161378852613	0.0157760262536	0.0184797201703	0.016421514278	0.0189845772326	0.0173138558195	0.0163605973057	0.0169635765788	0.0164238297053	0.0163184576015	0.0190810166989	0.0189185499508	0.0161317643686	0.0170168378171	0.0169597249147	0.0161892811554	0.0160304758009	0.0162207660002	0.0162388372897	0.0196278782657	0.0165187469998	0.0154359807381	0.016369785298	0.0201518661251	0.0174174411359
Metabolism;Nucleotide_Metabolism	0.0466905360049	0.0410435957486	0.0408516523447	0.0390590829449	0.0392300848714	0.0396988644643	0.0402345949576	0.0406674789728	0.03901586463	0.039471279597	0.0400118427063	0.0399038763745	0.0395121615104	0.0401023664992	0.0403222626872	0.0408296158798	0.0385876864449	0.0392405432857	0.0400363147426	0.0444346305085	0.0398225895415	0.0411050946897	0.0396512759701	0.0400286743027	0.0415546120881	0.0398684426269	0.039490311296	0.0383065027253	0.0403400756969	0.0420312466979	0.0401509155427	0.0383275608663	0.0397247124306	0.0477605979061	0.040215229133	0.0407053889967	0.0425186510628	0.0393407161076	0.0437090079946	0.0400910488922	0.0393174011355	0.0398770334315	0.0406633674587	0.0387245115926	0.0400016063143	0.0410008929178	0.0400000504025	0.0405395304087	0.0395691657545	0.0407803284845	0.0444289935441	0.0394003877619	0.0394760778607	0.0400855404487	0.0396005601272	0.0456252549454	0.0403577938615	0.0377256479173	0.0396056094908	0.0393638460857	0.0477189581439	0.0412570527509	0.0487431511399	0.0432080219488	0.0399480475395	0.0394797743168	0.0406004950986	0.040029226032	0.0487508294401	0.0492235398454	0.040417092406	0.0398927285157	0.0380167984845	0.0399738194336	0.0401002699989	0.041715325733	0.0389931644774	0.0498023307381	0.0405869035399	0.0389164147471	0.0405785606486	0.0506393543093	0.0379468007617
Metabolism;Xenobiotics_Biodegradation_and_Metabolism	0.0151102537567	0.0177327826414	0.0164456346357	0.0161430579028	0.0161975908378	0.0170909313266	0.0169086020795	0.0169618203645	0.0158171102082	0.0165603476831	0.0160665565884	0.0164517058981	0.0165003789706	0.0170027786115	0.0178273895199	0.0160249693123	0.0170680373873	0.0152624308331	0.0154586750207	0.0147202610421	0.0162839539271	0.0167203377142	0.015751098159	0.0170517888827	0.0165299208884	0.0166698816562	0.0157094832822	0.0158817883853	0.0156282956589	0.0171988739587	0.0168963426513	0.018795875225	0.0165322548938	0.0142526922251	0.0165598141141	0.0169587532077	0.0155160969134	0.0159789709317	0.0191530798254	0.0157261598621	0.0160510121945	0.0155267251002	0.0160734388576	0.0158360284176	0.0159280663262	0.0162741723706	0.015763380445	0.0160245712065	0.0159640564631	0.0160733404838	0.0179742088698	0.0159579372961	0.0166248425654	0.0169102589246	0.0189325652096	0.0149042812065	0.0158338356555	0.0138568533566	0.0167668962315	0.0159729662044	0.0142734440692	0.0159841821273	0.0139453057379	0.0155809206681	0.0159281521085	0.0160254340854	0.0159621186372	0.0152348653117	0.0135358396011	0.0140726666934	0.0168587334559	0.0175905499602	0.01493823111	0.0158688946666	0.015642809534	0.0168782693384	0.0160562303784	0.0139121659558	0.0156419057803	0.0147428835897	0.0162897356526	0.014467562536	0.0178211305058
Organismal_Systems;Circulatory_System	0.0	1.56862499039e-06	0.0	0.0	4.23651024529e-05	9.75769687129e-06	5.94814801107e-06	0.0	0.0	0.0	0.0	0.0	2.27382346861e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37125432574e-06	0.0	0.0	1.74896392106e-05	0.0	3.92515294078e-05	0.0	0.0	0.0	0.0	0.000636372819233	0.0	0.0	3.85256243559e-06	0.0	0.000160295705319	4.53326281591e-06	0.0	8.76171422939e-06	4.5829829261e-06	0.0	0.000199826077303	3.89032339267e-05	0.0	6.32721398005e-06	0.0	3.23267870533e-05	0.0	0.0	0.0	0.000216786370882	0.0	0.0	0.0	0.0	8.08448517998e-05	0.0	0.0	0.0	0.0	0.0	2.65369540353e-06	3.11526803247e-06	0.0	6.51503289549e-06	8.88055651487e-05	0.0	0.0	1.96211454111e-05	7.40352284295e-05	0.0	0.0	0.0	3.39476154346e-06	0.000189475307622	0.0	0.0
Organismal_Systems;Digestive_System	0.00106819608155	0.000641044746074	0.000521198080229	0.000446441280678	0.000331859969215	0.000502846645434	0.000491713568915	0.000635815510154	0.000301191769009	0.000364787381069	0.000462560471276	0.000410389501543	0.000286639564528	0.000504732675632	0.000589781548587	0.000471542768181	0.000298230001529	0.000550876562161	0.000360391491157	0.000827327654536	0.00046328881603	0.000470040679749	0.000481827171306	0.000648614176024	0.00072755309855	0.000347218873275	0.000315212279457	0.000500516089311	0.000455038654081	0.000638371831187	0.000380632248167	0.000479117874835	0.000386510715541	0.00138692654482	0.000401251522606	0.000294172873506	0.000367970677788	0.000295956693464	0.000263296702911	0.000239500964746	0.000413197114403	0.000305952533441	0.000415549091459	0.000409904225847	0.00035484942629	0.000374276938965	0.000258942820259	0.000298999019372	0.00027079702047	0.000830742006242	0.000203876894913	0.000407268170426	0.000256078862148	0.000423597396615	0.000336774811572	0.00103994261092	0.000313135869051	0.000398202206983	0.000299679248568	0.000237653498359	0.00122816840356	0.000393444945426	0.00132347553734	0.000897889400342	0.000523214410904	0.000668212605181	0.000468478819945	0.000642194287655	0.00138525585177	0.00129743622906	0.000577123330659	0.000647716780728	0.000755526399198	0.00041512831732	0.00035912641904	0.00048475447186	0.000581079037417	0.00156112894272	0.000583439890979	0.000336081392803	0.000345902596473	0.00165277619079	0.000924975208207
Organismal_Systems;Endocrine_System	0.00344803327884	0.00397698722564	0.00341127813919	0.00341754035441	0.00321480519114	0.00370597327172	0.00364687563612	0.00358498097421	0.00328096370185	0.00303323205903	0.00368238672517	0.00331201668147	0.0028767312065	0.00364285322413	0.00365318900608	0.00324840573636	0.00295090738355	0.00352730027459	0.00331136181875	0.00321095698089	0.0036196463616	0.00371339586141	0.0036137037848	0.00404749740011	0.00359429757991	0.00332606745691	0.0029492856593	0.0033464317404	0.0030932946804	0.00392788147272	0.00336975272406	0.00312205418829	0.00297171697254	0.00353771112187	0.0033860715224	0.00312949865432	0.00334420410107	0.00311494419871	0.0023249098867	0.00312442813526	0.00340593467333	0.00309685447126	0.00306373011975	0.00339052002194	0.00321554912219	0.00340286482263	0.00317094699359	0.00293300275686	0.00302606135269	0.00433199712844	0.00264126032478	0.00336395233366	0.00318513931261	0.00344921164135	0.00309250746725	0.00314139562361	0.00317411378033	0.00301447336178	0.00323275046245	0.00305730337132	0.00324702038719	0.00304746593737	0.00327899870772	0.00303285173289	0.00362117505544	0.00383969431801	0.00355457364668	0.00350995445374	0.00342679483572	0.00344169594623	0.0037591739807	0.00383625945321	0.00442812179823	0.00324725809193	0.00303771005774	0.00323904124379	0.00365966840844	0.00356468309188	0.00353006354787	0.0028940342158	0.00330847387921	0.0036679628033	0.00414220396844
Organismal_Systems;Environmental_Adaptation	0.00158933507108	0.00159424586524	0.00141677788006	0.00151466527256	0.00161340431842	0.00156968817003	0.00159939090964	0.00145061795426	0.00164712064862	0.00155338031547	0.00161425641776	0.00160398713631	0.00158202990422	0.00164264022952	0.00158085219113	0.0016473377226	0.0015443809919	0.00148283370289	0.00172139935776	0.00159969298237	0.00149839914275	0.00129242564083	0.00150813196381	0.00149108789628	0.00151353847338	0.00175441980691	0.00173001534483	0.0015138619778	0.00160854089573	0.00145309752441	0.00167105272464	0.00141866242003	0.0016186270341	0.00156565933929	0.00161046529481	0.00161795080428	0.0016767918729	0.00172058459519	0.00116815970525	0.00177731547029	0.00154689371975	0.00168566670936	0.00155717577727	0.00172122679451	0.00167348741781	0.00166744195461	0.00179180871245	0.00159194774918	0.00173691497355	0.00128214976306	0.00136105402949	0.00174965716177	0.00173550476376	0.00170465170374	0.00148762997013	0.00153600180044	0.00153978541762	0.00181403227626	0.00162836240117	0.00182500843859	0.00157735353791	0.0015283526745	0.0016173575578	0.00160122174941	0.00154086275031	0.00136053998424	0.00151898429581	0.00154091246432	0.00158567142853	0.00154891714371	0.00169499439164	0.00156114545083	0.00127702388938	0.00163809344726	0.00171714751355	0.00148423005566	0.00154305977647	0.00150424570189	0.00159395105662	0.00185467138991	0.00148789524512	0.00138269963447	0.00114173884808
Organismal_Systems;Excretory_System	0.000154582968474	0.000344051747893	0.000226097195367	0.000219985558595	0.000213237682346	0.000322654509877	0.000305999169903	0.000334757989445	0.00011879953766	0.000151340361618	0.000333709510576	0.00025793847192	0.000221181010129	0.000270438607532	0.000299211518239	0.000189841893683	0.000225890458824	0.000255078129202	0.00014468658395	0.000121495669547	0.000284290864382	0.00025923004208	0.000217015991366	0.00035571112633	0.000180997538719	0.000176020678813	0.000173619597776	0.000183981312134	0.000156289872071	0.000299510071482	0.000248825473042	0.000312143114814	0.00017238740834	9.98507231689e-05	0.000242252194771	0.000320773612067	0.000261908541249	0.000206497056576	0.000141302563896	0.000190059746822	0.000274772620466	0.000131749894783	0.000167730724189	0.000294290213428	0.00021758257003	0.000248244908497	0.000190269420239	0.000113234777138	0.000139593957031	0.000470374469288	0.000117404970519	0.000217524944437	0.000245937125033	0.000259973637761	0.000343427153529	0.000130344475129	0.000231840979971	0.000181840812469	0.000176653030735	0.000137763282913	0.000119405261457	0.000251773967034	8.85671842479e-05	0.000158400431125	0.000320275111893	0.000339162626146	0.000268454155249	0.000299867580599	6.02285152944e-05	8.41691224548e-05	0.00030837822372	0.000362975127394	0.000345515121584	0.000263975323731	0.000177184888864	0.000291734054883	0.000347643398195	7.16307477091e-05	0.000258092286067	0.000156159030999	0.000295963368107	9.579638536e-05	0.00066608746018
